no. vertices,no. edges,order of symmetry group,order of a vertex stabilizer,order of dart stabilizer,no. of semi-transitive orientations,girth,dimeter
102,204,6.0112671744041615,1.3862943611198906,0.0,1,6,6
104,208,40.68804428825853,36.04365338911715,34.657359027997266,3,4,26
104,208,6.030685260261263,1.3862943611198906,0.0,3,4,13
104,208,6.030685260261263,1.3862943611198906,0.0,3,4,13
104,208,6.030685260261263,1.3862943611198906,0.0,1,4,10
104,208,6.030685260261263,1.3862943611198906,0.0,1,6,6
104,208,6.030685260261263,1.3862943611198906,0.0,1,6,6
104,208,21.973070413140004,17.328679513998633,15.942385152878742,1,4,13
104,208,12.269009885300772,7.6246189861593985,6.238324625039508,1,4,6
104,208,5.337538079701318,1.3862943611198906,0.0,0,4,6
104,208,5.337538079701318,1.3862943611198906,0.0,0,4,6
104,208,30.29083657985935,26.33959286127792,24.95329850015803,0,4,13
104,208,22.66621759369995,18.714973875118524,17.328679513998633,0,4,10
104,208,27.34834882082417,23.397105102242744,22.010810741122853,0,4,6
105,210,6.040254711277414,1.3862943611198906,0.0,2,4,7
105,210,6.040254711277414,1.3862943611198906,0.0,2,4,17
105,210,6.040254711277414,1.3862943611198906,0.0,2,4,10
105,210,5.3471075307174685,0.6931471805599453,0.0,2,6,7
105,210,5.3471075307174685,0.6931471805599453,0.0,2,6,6
106,212,41.40023966378917,36.7368005696771,35.35050620855721,1,4,26
106,212,6.049733455231958,1.3862943611198906,0.0,1,4,9
108,216,42.112078977361264,37.42994775023705,36.04365338911715,3,4,27
108,216,6.068425588244111,1.3862943611198906,0.0,3,4,18
108,216,6.068425588244111,1.3862943611198906,0.0,3,4,9
108,216,6.068425588244111,1.3862943611198906,0.0,3,4,9
108,216,5.375278407684165,0.6931471805599453,0.0,2,6,6
108,216,5.375278407684165,0.6931471805599453,0.0,2,6,6
108,216,5.375278407684165,0.6931471805599453,0.0,2,8,6
108,216,22.703957921682797,18.021826694558577,16.635532333438686,2,4,13
108,216,6.068425588244111,1.3862943611198906,0.0,2,6,6
108,216,6.761572768804055,2.0794415416798357,0.6931471805599453,3,6,6
108,216,6.068425588244111,1.3862943611198906,0.0,3,6,6
108,216,6.068425588244111,1.3862943611198906,0.0,1,6,6
108,216,6.068425588244111,1.3862943611198906,0.0,2,3,8
108,216,6.068425588244111,2.0794415416798357,0.6931471805599453,0,4,6
108,216,5.375278407684165,0.6931471805599453,0.0,2,6,5
108,216,5.375278407684165,0.6931471805599453,0.0,2,6,5
108,216,6.068425588244111,1.3862943611198906,0.0,3,4,6
108,216,6.068425588244111,1.3862943611198906,0.0,2,6,5
108,216,6.068425588244111,1.3862943611198906,0.0,3,4,6
108,216,6.761572768804055,2.0794415416798357,0.6931471805599453,3,6,6
108,216,6.068425588244111,1.3862943611198906,0.0,1,6,6
108,216,5.375278407684165,1.3862943611198906,0.0,0,4,6
108,216,5.375278407684165,1.3862943611198906,0.0,0,4,6
108,216,24.090252282802687,20.101268236238415,18.714973875118524,0,4,8
108,216,23.397105102242744,19.408121055678468,18.021826694558577,0,4,9
109,218,6.077642243349034,1.3862943611198906,0.0,0,4,9
110,220,42.82357529658941,38.123094930796995,36.7368005696771,1,4,27
110,220,6.0867747269123065,1.3862943611198906,0.0,3,4,11
110,220,6.0867747269123065,1.3862943611198906,0.0,1,6,11
110,220,5.393627546352362,0.6931471805599453,0.0,2,6,5
110,220,5.393627546352362,0.6931471805599453,0.0,2,6,5
110,220,7.878534196140362,3.1780538303479458,1.791759469228055,0,8,5
110,220,7.1853870155804165,3.1780538303479458,1.791759469228055,0,6,6
111,222,6.095824562432225,1.3862943611198906,0.0,2,4,18
111,222,5.402677381872279,0.6931471805599453,0.0,2,3,7
112,224,43.53474098265203,38.816242111356935,37.42994775023705,3,4,28
112,224,6.104793232414985,1.3862943611198906,0.0,3,4,8
112,224,6.104793232414985,1.3862943611198906,0.0,3,4,8
112,224,6.104793232414985,1.3862943611198906,0.0,3,4,14
112,224,6.104793232414985,1.3862943611198906,0.0,3,4,14
112,224,23.433472746413617,18.714973875118524,17.328679513998633,3,4,14
112,224,13.036265038014438,8.317766166719343,6.931471805599453,1,4,7
112,224,7.491087593534876,2.772588722239781,1.3862943611198906,1,4,7
112,224,12.343117857454493,8.317766166719343,6.931471805599453,0,4,7
112,224,32.444386093692906,28.419034402957756,27.03274004183787,0,4,14
112,224,26.899208649213346,22.873856958478196,21.487562597358306,0,4,8
112,224,25.91837939620162,21.89302770546647,20.50673334434658,0,4,8
113,226,6.113682179832232,1.3862943611198906,0.0,0,4,7
114,228,44.24558774031138,39.50938929191688,38.123094930796995,1,4,28
114,228,6.1224928095143865,1.3862943611198906,0.0,3,4,19
114,228,5.429345628954441,0.6931471805599453,0.0,2,6,6
115,230,6.131226489483141,1.3862943611198906,0.0,2,4,11
116,232,44.95612666358319,40.20253647247683,38.816242111356935,3,4,29
116,232,6.139884552226255,1.3862943611198906,0.0,1,4,10
116,232,24.161711246784833,19.408121055678468,18.021826694558577,1,4,14
116,232,24.85485842734478,20.79441541679836,19.408121055678468,0,4,10
117,234,6.148468295917647,1.3862943611198906,0.0,2,4,9
117,234,6.148468295917647,1.3862943611198906,0.0,2,4,19
117,234,6.148468295917647,1.3862943611198906,0.0,0,4,8
117,234,5.455321115357702,0.6931471805599453,0.0,2,6,5
117,234,5.455321115357702,0.6931471805599453,0.0,2,3,8
118,236,45.666368277502436,40.89568365303678,39.50938929191688,1,4,29
119,238,6.16541785423142,1.3862943611198906,0.0,2,4,8
120,240,46.37632257637876,41.58883083359672,40.20253647247683,3,4,30
120,240,6.173786103901937,1.3862943611198906,0.0,3,4,10
120,240,6.173786103901937,1.3862943611198906,0.0,3,4,10
120,240,6.173786103901937,1.3862943611198906,0.0,3,4,15
120,240,6.173786103901937,1.3862943611198906,0.0,3,4,15
120,240,6.173786103901937,1.3862943611198906,0.0,3,4,20
120,240,6.173786103901937,1.3862943611198906,0.0,3,4,12
120,240,6.173786103901937,1.3862943611198906,0.0,3,4,10
120,240,6.173786103901937,1.3862943611198906,0.0,1,6,12
120,240,6.173786103901937,1.3862943611198906,0.0,1,6,6
120,240,6.173786103901937,1.3862943611198906,0.0,1,6,6
120,240,6.173786103901937,1.3862943611198906,0.0,3,6,6
120,240,6.173786103901937,1.3862943611198906,0.0,3,6,6
120,240,5.480638923341991,0.6931471805599453,0.0,2,6,6
120,240,5.480638923341991,0.6931471805599453,0.0,2,4,6
120,240,5.480638923341991,0.6931471805599453,0.0,2,8,6
120,240,24.88875997902046,20.101268236238415,18.714973875118524,2,4,15
120,240,6.173786103901937,1.3862943611198906,0.0,2,6,7
120,240,6.173786103901937,1.3862943611198906,0.0,2,6,7
120,240,13.798405090061335,9.010913347279288,7.6246189861593985,1,4,7
120,240,5.480638923341991,1.3862943611198906,0.0,0,4,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,4,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,4,6
120,240,6.173786103901937,1.3862943611198906,0.0,2,6,6
120,240,6.173786103901937,1.3862943611198906,0.0,2,6,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,4,6
120,240,6.173786103901937,1.3862943611198906,0.0,3,6,7
120,240,6.173786103901937,2.0794415416798357,0.6931471805599453,0,4,6
120,240,7.560080465021827,3.4657359027997265,2.0794415416798357,0,4,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,4,12
120,240,5.480638923341991,1.3862943611198906,0.0,0,4,6
120,240,6.173786103901937,2.0794415416798357,0.6931471805599453,0,4,6
120,240,7.560080465021827,3.4657359027997265,2.0794415416798357,0,4,6
120,240,7.965545573129992,3.1780538303479458,1.791759469228055,2,6,6
120,240,6.173786103901937,1.3862943611198906,0.0,3,4,7
120,240,6.173786103901937,1.3862943611198906,0.0,1,4,6
120,240,6.866933284461882,2.0794415416798357,0.6931471805599453,1,6,6
120,240,6.866933284461882,2.0794415416798357,0.6931471805599453,2,6,7
120,240,6.173786103901937,1.3862943611198906,0.0,1,4,6
120,240,6.173786103901937,1.3862943611198906,0.0,2,5,6
120,240,6.173786103901937,1.3862943611198906,0.0,2,6,6
120,240,6.173786103901937,1.3862943611198906,0.0,1,6,6
120,240,7.272398392570047,2.4849066497880004,1.0986122886681098,1,6,6
120,240,6.866933284461882,2.0794415416798357,0.6931471805599453,1,3,8
120,240,6.173786103901937,1.3862943611198906,0.0,2,6,6
120,240,6.173786103901937,1.3862943611198906,0.0,2,5,6
120,240,6.866933284461882,2.0794415416798357,0.6931471805599453,1,6,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,6,6
120,240,25.581907159580407,21.487562597358306,20.101268236238415,0,4,10
120,240,5.480638923341991,1.3862943611198906,0.0,0,4,7
120,240,11.718963548381499,7.6246189861593985,6.238324625039508,0,4,6
120,240,26.27505434014035,22.18070977791825,20.79441541679836,0,4,8
120,240,25.581907159580407,21.487562597358306,20.101268236238415,0,4,10
120,240,5.480638923341991,1.3862943611198906,0.0,0,4,6
120,240,25.581907159580407,21.487562597358306,20.101268236238415,0,4,8
120,240,34.592820506859695,30.498475944637594,29.112181583517703,0,4,15
120,240,6.173786103901937,2.0794415416798357,0.6931471805599453,0,6,6
120,240,8.253227645581772,4.1588830833596715,2.772588722239781,0,4,7
120,240,8.253227645581772,4.1588830833596715,2.772588722239781,0,4,6
120,240,11.718963548381499,7.6246189861593985,6.238324625039508,0,4,6
120,240,27.37366662880846,23.27932206658636,21.89302770546647,0,4,8
120,240,7.272398392570047,3.1780538303479458,1.791759469228055,0,8,6
120,240,25.581907159580407,21.487562597358306,20.101268236238415,0,4,7
120,240,26.27505434014035,22.18070977791825,20.79441541679836,0,4,10
120,240,5.480638923341991,1.3862943611198906,0.0,0,8,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,6,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,6,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,6,6
120,240,5.480638923341991,1.3862943611198906,0.0,0,6,6
121,242,6.875232087276577,2.0794415416798357,0.6931471805599453,1,4,10
122,244,47.08599905888992,42.281978014156664,40.89568365303678,1,4,30
122,244,6.1903154058531475,1.3862943611198906,0.0,1,4,11
123,246,6.198478716492308,1.3862943611198906,0.0,2,4,20
124,248,47.79540676032165,42.97512519471661,41.58883083359672,3,4,31
124,248,25.614696982403395,20.79441541679836,19.408121055678468,1,4,15
125,250,6.214608098422191,1.3862943611198906,0.0,0,4,10
125,250,6.214608098422191,1.3862943611198906,0.0,0,4,9
125,250,6.214608098422191,1.3862943611198906,0.0,2,4,12
125,250,5.521460917862246,0.6931471805599453,0.0,2,7,5
125,250,5.521460917862246,0.6931471805599453,0.0,2,7,6
125,250,6.907755278982137,2.0794415416798357,0.6931471805599453,1,5,6
126,252,48.504554282228035,43.66827237527655,42.281978014156664,1,4,31
126,252,6.222576268071369,1.3862943611198906,0.0,3,4,9
126,252,6.222576268071369,1.3862943611198906,0.0,3,4,21
126,252,5.529429087511423,0.6931471805599453,0.0,2,6,9
126,252,7.60887062919126,2.772588722239781,1.3862943611198906,3,6,6
126,252,5.529429087511423,0.6931471805599453,0.0,2,6,7
126,252,6.915723448631314,2.0794415416798357,0.6931471805599453,2,6,7
126,252,6.222576268071369,1.3862943611198906,0.0,0,3,7
126,252,6.222576268071369,1.3862943611198906,0.0,0,6,5
126,252,7.321188556739478,2.4849066497880004,1.0986122886681098,0,8,5
128,256,49.213449819756114,44.3614195558365,42.97512519471661,3,4,32
128,256,6.931471805599453,2.0794415416798357,0.6931471805599453,3,4,8
128,256,6.238324625039508,1.3862943611198906,0.0,3,4,8
128,256,6.238324625039508,1.3862943611198906,0.0,3,4,16
128,256,6.238324625039508,1.3862943611198906,0.0,3,4,16
128,256,6.238324625039508,1.3862943611198906,0.0,3,6,8
128,256,6.238324625039508,1.3862943611198906,0.0,3,6,8
128,256,5.545177444479562,0.6931471805599453,0.0,2,8,6
128,256,6.238324625039508,1.3862943611198906,0.0,3,6,8
128,256,5.545177444479562,0.6931471805599453,0.0,2,8,6
128,256,26.33959286127792,21.487562597358306,20.101268236238415,3,4,16
128,256,14.556090791758852,9.704060527839234,8.317766166719343,3,4,8
128,256,8.317766166719343,3.4657359027997265,2.0794415416798357,3,4,8
128,256,5.545177444479562,1.3862943611198906,0.0,0,4,8
128,256,5.545177444479562,1.3862943611198906,0.0,0,4,8
128,256,5.545177444479562,1.3862943611198906,0.0,0,4,8
128,256,6.931471805599453,2.0794415416798357,0.6931471805599453,3,6,8
128,256,6.931471805599453,2.772588722239781,1.3862943611198906,0,4,8
128,256,6.931471805599453,2.772588722239781,1.3862943611198906,0,4,8
128,256,6.931471805599453,2.0794415416798357,0.6931471805599453,3,6,8
128,256,6.238324625039508,2.0794415416798357,0.6931471805599453,0,4,8
128,256,10.39720770839918,6.238324625039508,4.852030263919617,0,4,8
128,256,13.862943611198906,9.704060527839234,8.317766166719343,0,4,8
128,256,10.39720770839918,6.238324625039508,4.852030263919617,0,4,8
128,256,6.931471805599453,2.0794415416798357,0.6931471805599453,3,6,8
128,256,6.931471805599453,2.0794415416798357,0.6931471805599453,3,8,6
128,256,5.545177444479562,1.3862943611198906,0.0,0,4,8
128,256,6.238324625039508,2.0794415416798357,0.6931471805599453,0,4,8
128,256,5.545177444479562,0.6931471805599453,0.0,2,4,8
128,256,5.545177444479562,0.6931471805599453,0.0,2,8,5
128,256,6.931471805599453,2.0794415416798357,0.6931471805599453,3,6,8
128,256,8.030084094267563,3.1780538303479458,1.791759469228055,2,6,8
128,256,9.821843563495618,4.969813299576001,3.58351893845611,2,8,6
128,256,6.931471805599453,2.0794415416798357,0.6931471805599453,3,8,6
128,256,8.030084094267563,3.1780538303479458,1.791759469228055,2,8,6
128,256,7.6246189861593985,2.772588722239781,1.3862943611198906,3,8,6
128,256,6.238324625039508,1.3862943611198906,0.0,3,4,8
128,256,6.238324625039508,1.3862943611198906,0.0,3,4,8
128,256,6.238324625039508,1.3862943611198906,0.0,3,8,6
128,256,6.238324625039508,1.3862943611198906,0.0,3,8,6
128,256,6.238324625039508,1.3862943611198906,0.0,3,4,8
128,256,6.931471805599453,2.772588722239781,1.3862943611198906,0,4,8
128,256,6.931471805599453,2.772588722239781,1.3862943611198906,0,4,8
128,256,27.725887222397812,23.56700413903814,22.18070977791825,0,4,8
128,256,30.498475944637594,26.33959286127792,24.95329850015803,0,4,8
128,256,36.7368005696771,32.57791748631743,31.191623125197538,0,4,16
128,256,27.03274004183787,22.873856958478196,21.487562597358306,0,4,8
128,256,29.92311179973403,25.764228716374358,24.37793435525447,0,4,8
128,256,6.238324625039508,2.0794415416798357,0.6931471805599453,0,8,6
128,256,6.931471805599453,2.772588722239781,1.3862943611198906,0,8,6
128,256,8.030084094267563,3.871201010907891,2.4849066497880004,0,8,6
128,256,6.238324625039508,2.0794415416798357,0.6931471805599453,0,8,6
128,256,6.238324625039508,2.0794415416798357,0.6931471805599453,0,8,6
128,256,6.238324625039508,2.0794415416798357,0.6931471805599453,0,8,6
128,256,7.336936913707618,3.1780538303479458,1.791759469228055,0,8,5
128,256,5.545177444479562,1.3862943611198906,0.0,0,8,6
129,258,6.246106765481563,1.3862943611198906,0.0,2,4,21
129,258,5.552959584921617,0.6931471805599453,0.0,2,3,8
130,260,49.922101186852025,45.054566736396445,43.66827237527655,1,4,32
130,260,6.253828811575473,1.3862943611198906,0.0,1,4,11
130,260,6.253828811575473,1.3862943611198906,0.0,3,4,13
130,260,6.253828811575473,1.3862943611198906,0.0,1,4,9
130,260,6.253828811575473,1.3862943611198906,0.0,1,6,13
130,260,6.253828811575473,1.3862943611198906,0.0,1,6,6
132,264,50.63051583954276,45.74771391695639,44.3614195558365,3,4,33
132,264,6.269096283706261,1.3862943611198906,0.0,3,4,11
132,264,6.269096283706261,1.3862943611198906,0.0,3,4,22
132,264,6.269096283706261,1.3862943611198906,0.0,3,4,11
132,264,27.06351170050462,22.18070977791825,20.79441541679836,2,4,16
132,264,6.269096283706261,1.3862943611198906,0.0,2,6,6
132,264,27.756658881064567,23.56700413903814,22.18070977791825,0,4,11
133,266,6.2766434893416445,1.3862943611198906,0.0,2,4,9
134,268,51.33870089746725,46.44086109751633,45.054566736396445,1,4,33
135,270,6.29156913955832,1.3862943611198906,0.0,2,4,13
135,270,6.29156913955832,1.3862943611198906,0.0,2,4,22
135,270,6.29156913955832,1.3862943611198906,0.0,2,4,9
135,270,5.598421958998375,0.6931471805599453,0.0,2,6,7
135,270,5.598421958998375,0.6931471805599453,0.0,2,6,7
135,270,6.29156913955832,1.3862943611198906,0.0,2,6,7
135,270,8.371010681238156,3.4657359027997265,2.0794415416798357,0,3,8
135,270,6.29156913955832,1.3862943611198906,0.0,0,8,5
136,272,52.04666316381233,47.13400827807628,45.74771391695639,3,4,34
136,272,6.298949246855942,1.3862943611198906,0.0,3,4,17
136,272,6.298949246855942,1.3862943611198906,0.0,3,4,17
136,272,6.298949246855942,1.3862943611198906,0.0,1,4,10
136,272,5.605802066295998,0.6931471805599453,0.0,2,6,6
136,272,5.605802066295998,0.6931471805599453,0.0,2,8,5
136,272,6.298949246855942,1.3862943611198906,0.0,1,6,8
136,272,5.605802066295998,0.6931471805599453,0.0,2,8,6
136,272,6.298949246855942,1.3862943611198906,0.0,1,6,8
136,272,27.786511844214246,22.873856958478196,21.487562597358306,1,4,17
136,272,15.309862594135232,10.39720770839918,9.010913347279288,1,4,8
136,272,5.605802066295998,1.3862943611198906,0.0,0,4,8
136,272,5.605802066295998,1.3862943611198906,0.0,0,4,8
136,272,38.87686673317337,34.657359027997266,33.27106466687737,0,4,17
136,272,28.479659024774193,24.260151319598087,22.873856958478196,0,4,10
137,274,6.306275286948016,1.3862943611198906,0.0,0,4,10
138,276,52.75440914379343,47.82715545863623,46.44086109751633,1,4,34
138,276,6.313548046277095,1.3862943611198906,0.0,3,4,23
140,280,53.46194506180547,48.520302639196174,47.13400827807628,3,4,35
140,280,6.327936783729195,1.3862943611198906,0.0,3,4,14
140,280,6.327936783729195,1.3862943611198906,0.0,3,4,10
140,280,6.327936783729195,1.3862943611198906,0.0,3,4,10
140,280,6.327936783729195,1.3862943611198906,0.0,1,6,14
140,280,5.634789603169249,0.6931471805599453,0.0,2,4,7
140,280,28.508646561647446,23.56700413903814,22.18070977791825,1,4,17
140,280,5.634789603169249,1.3862943611198906,0.0,0,4,14
140,280,29.20179374220739,24.95329850015803,23.56700413903814,0,4,10
140,280,32.7853126806635,28.53681743861414,27.15052307749425,0,4,7
140,280,9.911455722185305,4.969813299576001,3.58351893845611,0,8,7
141,282,6.335054251498059,1.3862943611198906,0.0,2,4,23
142,284,54.169276877357376,49.213449819756114,47.82715545863623,1,4,35
143,286,6.349138991379798,1.3862943611198906,0.0,2,4,11
144,288,54.876410299892065,49.90659700031606,48.520302639196174,3,4,36
144,288,6.3561076606958915,1.3862943611198906,0.0,3,4,9
144,288,6.3561076606958915,1.3862943611198906,0.0,3,4,9
144,288,6.3561076606958915,1.3862943611198906,0.0,3,4,24
144,288,7.049254841255837,2.0794415416798357,0.6931471805599453,3,4,12
144,288,6.3561076606958915,1.3862943611198906,0.0,3,4,12
144,288,6.3561076606958915,1.3862943611198906,0.0,3,4,12
144,288,6.3561076606958915,1.3862943611198906,0.0,3,4,18
144,288,6.3561076606958915,1.3862943611198906,0.0,3,4,18
144,288,7.049254841255837,2.0794415416798357,0.6931471805599453,3,6,8
144,288,6.3561076606958915,1.3862943611198906,0.0,3,6,7
144,288,7.049254841255837,2.0794415416798357,0.6931471805599453,3,6,6
144,288,7.049254841255837,2.0794415416798357,0.6931471805599453,3,6,8
144,288,29.229964619174087,24.260151319598087,22.873856958478196,4,4,18
144,288,7.049254841255837,2.0794415416798357,0.6931471805599453,2,6,9
144,288,7.049254841255837,2.0794415416798357,0.6931471805599453,2,6,9
144,288,16.060168188535126,11.090354888959125,9.704060527839234,3,4,9
144,288,9.128696382935672,4.1588830833596715,2.772588722239781,1,4,8
144,288,5.662960480135946,1.3862943611198906,0.0,0,4,8
144,288,6.3561076606958915,1.3862943611198906,0.0,3,4,7
144,288,8.435549202375727,4.1588830833596715,2.772588722239781,0,4,6
144,288,8.435549202375727,4.1588830833596715,2.772588722239781,0,4,6
144,288,6.3561076606958915,2.0794415416798357,0.6931471805599453,0,4,8
144,288,6.3561076606958915,2.0794415416798357,0.6931471805599453,0,4,6
144,288,6.3561076606958915,1.3862943611198906,0.0,3,6,9
